Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
04/30/2026 10:00 AM ET,"6646 W SEVILLE CT CRYSTAL RIVER, FL- 34429","$85,358.27","$73,730.00","$88,303.27",2022,2501596,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2022&bypassPage=1,https://pcpao.gov/Parcel-Details/2501596
04/30/2026 10:00 AM ET,"559 W RUNYON LOOP BEVERLY HILLS, FL- 34465","$8,476.67","$164,629.00","$8,476.67",2024,3371751,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024&bypassPage=1,https://pcpao.gov/Parcel-Details/3371751
04/30/2026 10:00 AM ET,"4302 E ALABAMA LN HERNANDO, FL- 34442","$113,044.94","$71,220.00",Hidden,2025,2024593,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/2024593
04/30/2026 10:00 AM ET,"9850 N SANDREE DR CITRUS SPRINGS, FL- 34434","$274,705.76","$214,424.00",Hidden,2025,1228581,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/1228581
04/30/2026 10:00 AM ET,"8598 N APPENINES PT DUNNELLON, FL- 34433","$99,441.07","$50,246.00",Hidden,2025,1984131,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/1984131
04/30/2026 10:00 AM ET,"10288 N SPAULDING DR CITRUS SPRINGS, FL- 34433","$287,550.01","$203,254.00",Hidden,2025,1252440,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/1252440
04/30/2026 10:00 AM ET,"18 ANTON CT HOMOSASSA, FL- 34446","$12,342.29","$10,000.00","$12,342.29",2025,3238557,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/3238557
05/07/2026 10:00 AM ET,"5607 S SCARLET OAK TER HOMOSASSA, FL- 34446","$93,562.88","$113,736.00","$93,562.88",2023,2268051,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023&bypassPage=1,https://pcpao.gov/Parcel-Details/2268051
05/07/2026 10:00 AM ET,"8421 W DOE LN HOMOSASSA, FL- 34448","$97,465.95","$116,471.00","$97,465.95",2025,1941989,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/1941989
05/07/2026 10:00 AM ET,"5144 N EVANSTON TER HERNANDO, FL- 34442","$57,356.20","$144,505.00","$57,356.20",2025,1609801,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/1609801
05/14/2026 10:00 AM ET,"8467 W DOE LN HOMOSASSA, FL- 34448","$15,221.34","$118,939.00","$15,221.34",2025,2596953,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/2596953
05/14/2026 10:00 AM ET,"28 N WASHINGTON ST BEVERLY HILLS, FL- 34465","$129,930.38","$117,117.00","$129,930.38",2025,1459664,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/1459664
05/21/2026 10:00 AM ET,"5985 E CHAPEL LN INVERNESS, FL- 34452","$167,345.25","$184,167.00","$167,345.25",2022,1803527,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2022&bypassPage=1,https://pcpao.gov/Parcel-Details/1803527
05/21/2026 10:00 AM ET,"9004 N ATHENS DR CITRUS SPRINGS, FL- 34433","$72,846.18","$112,883.00","$72,846.18",2023,1315565,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023&bypassPage=1,https://pcpao.gov/Parcel-Details/1315565
05/21/2026 10:00 AM ET,"4374 E THUNDERHILL LOOP HERNANDO, FL- 34442","$102,161.61","$120,488.00","$102,161.61",2025,2929561,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/2929561
05/21/2026 10:00 AM ET,"753 NE 9TH ST CRYSTAL RIVER, FL- 34428","$1,167,591.99","$598,160.00","$1,167,591.99",2025,3116980,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/3116980
05/28/2026 10:00 AM ET,"2818 W GLEN ST LECANTO, FL- 34461","$141,272.12","$209,701.00","$141,272.12",2025,2569921,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/2569921
